machine,size,iteration,metric,invocations,min,max,mean,sum
f3,100_100_50,8,cudaLaunch (gpu_stencil37_hack2_cp_slices,160,18535,92234,21602.98,3456477
f3,100_100_50,8,gpu_stencil37_hack2_cp_slices,160,14273,32706,23335.53,3733685
f3,100_100_50,8,cudaLaunch (gpu_stencil37_hack2_cp_rows,160,16690,28962,18323.47,2931755
f3,100_100_50,8,gpu_stencil37_hack2_cp_rows,160,50147,79747,66432.67,10629227
f3,100_100_50,8,cudaLaunch (gpu_stencil37_hack2_cp_cols,160,16572,27010,18339.66,2934346
f3,100_100_50,8,gpu_stencil37_hack2_cp_cols,160,118054,145671,126723,20275681
f3,100_100_50,8,cudaLaunch (gpu_stencil37_hack2,480,16572,92234,19422.04,9322578
f3,100_100_50,8,gpu_stencil37_hack2,480,14273,145671,72163.74,34638593
f3,100_100_50,8,total_CUDA memcpy HtoD,160,45154,276974,221878.6,35500569
f3,100_100_50,8,total_CUDA memcpy DtoH,160,34562,245484,163332.3,26133162
f3,100_100_50,8,total_kernel_execution_time,0, 0, 0, 0, 69277186
f3,100_100_50,8,total_CUDA_functions,0, 0, 0, 0, 25364660
f3,100_100_50,8,total_running_time,0, 0, 0, 0, 90721115
f3,100_100_50,9,cuDeviceGetAttribute,91,197,386691,9046.736,823253
f3,100_100_50,9,cudaSetupArgument,11520,363,41109,489.48,5638810
f3,100_100_50,9,cudaMallocHost,2,2099234,201230308,101664771,203329542
f3,100_100_50,9,cudaGetDeviceCount,5,734,6865,2030.2,10151
f3,100_100_50,9,cudaGetDeviceProperties,5,503997,903841,631627.6,3158138
f3,100_100_50,9,cudaMemGetInfo,5,127018,282269,174893.6,874468
f3,100_100_50,9,cudaLaunch,720,19233,153273,48422.44,34864159
f3,100_100_50,9,cudaMalloc,15,226473,391410,281165.6,4217484
f3,100_100_50,9,cudaMemcpy,360,14829,128823,43735.57,15744806
f3,100_100_50,9,CUDA memcpy HtoD,180,42690,276526,212735.2,38292331
f3,100_100_50,9,CUDA memcpy DtoH,180,36258,239948,166386.5,29949561
f3,100_100_50,9,cudaFree,22,207116,1240267,531484.9,11692667
f3,100_100_50,9,cudaLaunch (gpu_stencil37_hack2_cp_slices,180,36278,153273,51172.57,9211063
f3,100_100_50,9,gpu_stencil37_hack2_cp_slices,180,18945,26049,22142.23,3985601
f3,100_100_50,9,cudaLaunch (gpu_stencil37_hack2_cp_rows,180,28112,77945,47761.56,8597080
f3,100_100_50,9,gpu_stencil37_hack2_cp_rows,180,52739,77283,62147.57,11186562
f3,100_100_50,9,cudaLaunch (gpu_stencil37_hack2_cp_cols,180,20911,78413,46796.51,8423371
f3,100_100_50,9,gpu_stencil37_hack2_cp_cols,180,116805,133510,119212,21458163
f3,100_100_50,9,cudaLaunch (gpu_stencil37_hack2,540,20911,153273,48576.88,26231514
f3,100_100_50,9,gpu_stencil37_hack2,540,18945,133510,67833.94,36630326
f3,100_100_50,9,total_CUDA memcpy HtoD,180,42690,276526,212735.2,38292331
f3,100_100_50,9,total_CUDA memcpy DtoH,180,36258,239948,166386.5,29949561
f3,100_100_50,9,total_kernel_execution_time,0, 0, 0, 0, 73260652
f3,100_100_50,9,total_CUDA_functions,0, 0, 0, 0, 49586463
f3,100_100_50,9,total_running_time,0, 0, 0, 0, 130605666
f3,200_200_50,1,cuDeviceGetAttribute,91,423,273900,7937.176,722283
f3,200_200_50,1,cudaSetupArgument,1280,301,5926,354.6313,453928
f3,200_200_50,1,cudaMallocHost,2,7710667,196301463,102006065,204012130
f3,200_200_50,1,cudaGetDeviceCount,5,628,4788,1554.6,7773
f3,200_200_50,1,cudaGetDeviceProperties,5,500793,607039,528831.6,2644158
f3,200_200_50,1,cudaMemGetInfo,5,128718,173617,138330.4,691652
f3,200_200_50,1,cudaLaunch,80,16923,87118,20693.84,1655507
f3,200_200_50,1,cudaMalloc,15,201097,224982,208749.8,3131247
f3,200_200_50,1,cudaMemcpy,40,13904,69475,19298.05,771922
f3,200_200_50,1,CUDA memcpy HtoD,20,218027,986768,782457.3,15649146
f3,200_200_50,1,CUDA memcpy DtoH,20,134214,914157,671536.7,13430733
f3,200_200_50,1,cudaFree,22,248044,4390464,1593121,35048662
