"machine","dim_X","dim_Y","dim_Z","iteration","cuDeviceGetAttribute_sum","cudaSetupArgument_sum","cudaMallocHost_sum","cudaGetDeviceCount_sum","cudaGetDeviceProperties_sum","cudaMemGetInfo_sum","cudaLaunch_sum","cudaMalloc_sum","cudaMemcpy_sum","CUDA memcpy HtoD_sum","CUDA memcpy DtoH_sum","cudaFree_sum","cudaLaunch (gpu_stencil37_hack1_cp_slices_sum","gpu_stencil37_hack1_cp_slices_sum","cudaLaunch (gpu_stencil37_hack1_cp_rows_sum","gpu_stencil37_hack1_cp_rows_sum","cudaLaunch (gpu_stencil37_hack1_cp_cols_sum","gpu_stencil37_hack1_cp_cols_sum","cudaLaunch (gpu_stencil37_hack2_sum","gpu_stencil37_hack2_sum","total_CUDA memcpy HtoD_sum","total_CUDA memcpy DtoH_sum","total_kernel_execution_time_sum","total_CUDA_functions_sum","total_running_time_sum","cuDeviceGetAttribute_min","cudaSetupArgument_min","cudaMallocHost_min","cudaGetDeviceCount_min","cudaGetDeviceProperties_min","cudaMemGetInfo_min","cudaLaunch_min","cudaMalloc_min","cudaMemcpy_min","CUDA memcpy HtoD_min","CUDA memcpy DtoH_min","cudaFree_min","cudaLaunch (gpu_stencil37_hack1_cp_slices_min","gpu_stencil37_hack1_cp_slices_min","cudaLaunch (gpu_stencil37_hack1_cp_rows_min","gpu_stencil37_hack1_cp_rows_min","cudaLaunch (gpu_stencil37_hack1_cp_cols_min","gpu_stencil37_hack1_cp_cols_min","cudaLaunch (gpu_stencil37_hack2_min","gpu_stencil37_hack2_min","total_CUDA memcpy HtoD_min","total_CUDA memcpy DtoH_min","total_kernel_execution_time_min","total_CUDA_functions_min","total_running_time_min","cuDeviceGetAttribute_max","cudaSetupArgument_max","cudaMallocHost_max","cudaGetDeviceCount_max","cudaGetDeviceProperties_max","cudaMemGetInfo_max","cudaLaunch_max","cudaMalloc_max","cudaMemcpy_max","CUDA memcpy HtoD_max","CUDA memcpy DtoH_max","cudaFree_max","cudaLaunch (gpu_stencil37_hack1_cp_slices_max","gpu_stencil37_hack1_cp_slices_max","cudaLaunch (gpu_stencil37_hack1_cp_rows_max","gpu_stencil37_hack1_cp_rows_max","cudaLaunch (gpu_stencil37_hack1_cp_cols_max","gpu_stencil37_hack1_cp_cols_max","cudaLaunch (gpu_stencil37_hack2_max","gpu_stencil37_hack2_max","total_CUDA memcpy HtoD_max","total_CUDA memcpy DtoH_max","total_kernel_execution_time_max","total_CUDA_functions_max","total_running_time_max","cuDeviceGetAttribute_mean","cudaSetupArgument_mean","cudaMallocHost_mean","cudaGetDeviceCount_mean","cudaGetDeviceProperties_mean","cudaMemGetInfo_mean","cudaLaunch_mean","cudaMalloc_mean","cudaMemcpy_mean","CUDA memcpy HtoD_mean","CUDA memcpy DtoH_mean","cudaFree_mean","cudaLaunch (gpu_stencil37_hack1_cp_slices_mean","gpu_stencil37_hack1_cp_slices_mean","cudaLaunch (gpu_stencil37_hack1_cp_rows_mean","gpu_stencil37_hack1_cp_rows_mean","cudaLaunch (gpu_stencil37_hack1_cp_cols_mean","gpu_stencil37_hack1_cp_cols_mean","cudaLaunch (gpu_stencil37_hack2_mean","gpu_stencil37_hack2_mean","total_CUDA memcpy HtoD_mean","total_CUDA memcpy DtoH_mean","total_kernel_execution_time_mean","total_CUDA_functions_mean","total_running_time_mean","cuDeviceGetAttribute_invocations","cudaSetupArgument_invocations","cudaMallocHost_invocations","cudaGetDeviceCount_invocations","cudaGetDeviceProperties_invocations","cudaMemGetInfo_invocations","cudaLaunch_invocations","cudaMalloc_invocations","cudaMemcpy_invocations","CUDA memcpy HtoD_invocations","CUDA memcpy DtoH_invocations","cudaFree_invocations","cudaLaunch (gpu_stencil37_hack1_cp_slices_invocations","gpu_stencil37_hack1_cp_slices_invocations","cudaLaunch (gpu_stencil37_hack1_cp_rows_invocations","gpu_stencil37_hack1_cp_rows_invocations","cudaLaunch (gpu_stencil37_hack1_cp_cols_invocations","gpu_stencil37_hack1_cp_cols_invocations","cudaLaunch (gpu_stencil37_hack2_invocations","gpu_stencil37_hack2_invocations","total_CUDA memcpy HtoD_invocations","total_CUDA memcpy DtoH_invocations","total_kernel_execution_time_invocations","total_CUDA_functions_invocations","total_running_time_invocations","exec_time"
4,100,100,50,9,2324392,606712,246438470,11318,4214718,1042782,2617227,4869127,6525021,3194887,2991458,5160855,782104,1108375,610554,2995523,602565,5363384,622004,13085922,3194887,2991458,22553204,15686276,48478760,143,294,1590057,602,633523,195252,12058,220102,622772,638574,598253,161902,12247,23744,12058,64961,12067,117986,12696,285574,638574,598253,0,0,0,220624,15522,244848413,8516,1625083,243179,67722,352632,700714,639535,598350,899031,67722,25057,28573,67521,20730,119555,18410,294247,639535,598350,0,0,0,6385.692,337.0622,123219235,2263.6,842943.6,208556.4,14540.15,243456.4,652502.1,638977.4,598291.6,234584.3,17380.09,24630.56,13567.87,66567.18,13390.33,119186.3,13822.31,290798.3,638977.4,598291.6,0,0,0,364,1800,2,5,5,5,180,20,10,5,5,22,45,45,45,45,45,45,45,45,5,5,0,0,0,18760430.67
4,1000,1000,100,1,2307895,74272,800096597,47001,3533828,1805102,1150801,26145511,1242398892,636101443,595556731,255579102,636314,2888355,175404,11232613,180697,45515292,158386,172340845,636101443,595556731,231977105,35064410,6685694366,144,234,276655953,2989,660163,203905,16795,266083,119179059,127215578,119110303,185006,72861,567661,19861,2208211,16795,9058194,17421,34456604,127215578,119110303,0,0,0,219665,2843,523440644,13294,729091,789486,216508,12945879,131322755,127225018,119111679,134693138,216508,580686,64971,2284757,78976,9176628,63213,34481212,127225018,119111679,0,0,0,6340.371,371.36,400048298,9400.2,706765.6,361020.4,57540.05,1307276,124239889,127220289,119111346,11617232,127262.8,577671,35080.8,2246523,36139.4,9103058,31677.2,34468169,127220289,119111346,0,0,0,364,200,2,5,5,5,20,20,10,5,5,22,5,5,5,5,5,5,5,5,5,5,0,0,0,303837178
4,1000,1000,100,2,2346770,138299,790818923,35584,3578956,1253147,993022,18060810,1242044128,636093343,595554004,227882553,472505,5776870,180015,22628810,163942,91152606,176560,344337346,636093343,595554004,463895632,26406588,3969713930,141,233,272930271,2921,693171,223904,12332,262591,119175124,127215840,119109316,185061,13076,572269,12644,2201043,12332,9060754,12777,34387356,127215840,119109316,0,0,0,228926,4926,517888652,14273,729446,293987,100712,8076718,133769509,127220159,119111908,128100354,100712,581198,28072,2354614,24995,9185685,26120,34467710,127220159,119111908,0,0,0,6447.17,345.7475,395409462,7116.8,715791.2,250629.4,24825.55,903040.5,124204413,127218669,119110801,10358298,47250.5,577687,18001.5,2262881,16394.2,9115261,17656,34433735,127218669,119110801,0,0,0,364,400,2,5,5,5,40,20,10,5,5,22,10,10,10,10,10,10,10,10,5,5,0,0,0,361914183.67
4,1000,1000,100,3,2418085,321593,790391911,74188,3909627,1440934,1506132,40567450,1237212603,636086593,595557463,223629318,694680,8659528,267302,34142039,250884,136758171,293266,516678005,636086593,595557463,696237743,50238009,4709545288,140,225,272302308,2495,702896,225785,12214,266510,119188130,127210752,119109668,184302,12475,572237,12214,2214739,12311,9030481,12665,34422333,127210752,119109668,0,0,0,233841,35768,518089603,50786,936468,362242,188557,8147131,130777690,127232288,119112517,114037256,188557,584813,28341,2411448,28238,9204725,38482,34468765,127232288,119112517,0,0,0,6643.091,535.9883,395195956,14837.6,781925.4,288186.8,25102.2,2028372,123721260,127217319,119111493,10164969,46312,577301.9,17820.13,2276136,16725.6,9117211,19551.07,34445200,127217319,119111493,0,0,0,364,600,2,5,5,5,60,20,10,5,5,22,15,15,15,15,15,15,15,15,5,5,0,0,0,401885492.67
4,1000,1000,100,4,2328838,376485,799475882,70600,3436031,1279956,1668712,20165568,1246230625,636086362,595555152,264817072,653810,11509866,325061,45568160,320203,182364794,369638,689199400,636086362,595555152,928642220,29326190,5516405717,138,269,284977723,4171,654411,216000,11999,260317,119202467,127212863,119109763,186989,12258,567853,11999,2201683,12071,9002640,12257,34428477,127212863,119109763,0,0,0,222338,35798,514498159,50377,708184,348511,104805,9995593,130551179,127222751,119112036,136438562,104805,583662,39605,2369943,38583,9191445,61304,34491134,127222751,119112036,0,0,0,6397.907,470.6062,399737941,14120,687206.2,255991.2,20858.9,1008278,124623062,127217272,119111030,12037140,32690.5,575493.3,16253.05,2278408,16010.15,9118240,18481.9,34459970,127217272,119111030,0,0,0,364,800,2,5,5,5,80,20,10,5,5,22,20,20,20,20,20,20,20,20,5,5,0,0,0,442606452.67
4,1000,1000,100,5,2320438,354742,789773995,33013,3530230,1387169,1888229,11420246,1248443610,636119567,595553987,208774278,715892,14391979,381730,56523747,379268,228002721,411339,861677910,636119567,595553987,1160596357,20934067,5112502136,144,248,272548194,2700,690643,224917,11877,263627,119178488,127212131,119109287,207247,12120,567789,11877,2174771,12138,9063186,12558,34416446,127212131,119109287,0,0,0,231714,2732,517225801,12501,717436,294115,105850,1305430,136326204,127232643,119111975,108600115,105850,580397,29482,2387992,26921,9186741,29828,34497599,127232643,119111975,0,0,0,6374.83,354.742,394886998,6602.6,706046,277433.8,18882.29,571012.3,124844361,127223913,119110797,9489740,28635.68,575679.2,15269.2,2260950,15170.72,9120109,16453.56,34467116,127223913,119110797,0,0,0,364,1000,2,5,5,5,100,20,10,5,5,22,25,25,25,25,25,25,25,25,5,5,0,0,0,485495782
4,1000,1000,100,6,2342294,422959,808109475,32000,15632594,1296571,2080929,11362092,1238998087,636113339,595555950,232572750,759856,17289136,438538,67896743,420539,273815404,461996,1034160328,636113339,595555950,1393161611,33169439,5519840534,144,245,272669171,2558,692107,206597,11579,263379,119184930,127212997,119109546,185170,11820,565453,11790,2162898,11579,9064818,12130,34431102,127212997,119109546,0,0,0,227122,2610,535440304,11993,12768717,327360,115366,1309682,131441749,127230085,119112297,122361020,115366,580494,23983,2348982,22176,9208182,26887,34516000,127230085,119112297,0,0,0,6434.874,352.4658,404054738,6400,3126519,259314.2,17341.08,568104.6,123899809,127222668,119111190,10571489,25328.53,576304.5,14617.93,2263225,14017.97,9127180,15399.87,34472011,127222668,119111190,0,0,0,364,1200,2,5,5,5,120,20,10,5,5,22,30,30,30,30,30,30,30,30,5,5,0,0,0,535832171
4,1000,1000,100,7,2844808,545668,803944621,120156,3510932,1899994,2918407,18091302,1237382704,636086454,595548235,248985648,1075944,20153713,621104,79586258,567293,318703805,654066,1206606397,636086454,595548235,1625050173,29931267,7494459012,173,232,276399725,2749,660603,225122,11519,266298,119200370,127203364,119109288,191246,11769,569933,11519,2114641,11588,8986704,12138,34436190,127203364,119109288,0,0,0,264845,32435,527544896,55885,726722,904404,243892,6902004,131273427,127227557,119109801,137139381,243892,583117,95744,2410903,83464,9197909,101553,34500959,127227557,119109801,0,0,0,7815.407,389.7629,401972310,24031.2,702186.4,379998.8,20845.76,904565.1,123738270,127217291,119109647,11317529,30741.26,575820.4,17745.83,2273893,16208.37,9105823,18687.6,34474468,127217291,119109647,0,0,0,364,1400,2,5,5,5,140,20,10,5,5,22,35,35,35,35,35,35,35,35,5,5,0,0,0,582535496
4,1000,1000,100,8,2377986,558058,799859922,40313,15596643,1396639,2637982,18163424,1252762307,636110514,595552355,250388173,892933,23004311,559123,90844187,576393,365006940,609533,1378716749,636110514,595552355,1857572187,40771045,6692348773,140,291,283911322,2319,691127,224643,11749,263069,119179657,127215690,119109325,183314,11775,566989,11774,2100945,11749,9044210,12218,34443999,127215690,119109325,0,0,0,228986,3599,515948600,13657,12801661,298901,112684,8047796,137673970,127233898,119112590,136610153,112684,584718,26253,2421848,36798,9197782,52542,34498913,127233898,119112590,0,0,0,6532.929,348.7862,399929961,8062.6,3119329,279327.8,16487.39,908171.2,125276231,127222103,119110471,11381281,22323.33,575107.8,13978.08,2271105,14409.83,9125174,15238.33,34467919,127222103,119110471,0,0,0,364,1600,2,5,5,5,160,20,10,5,5,22,40,40,40,40,40,40,40,40,5,5,0,0,0,626913480.67
4,1000,1000,100,9,2362500,794196,796247610,100566,3909814,1393888,15040168,31291808,1242375808,636084978,595553348,216384999,1042307,25836128,12684754,102185351,637366,410532976,675741,1550652599,636084978,595553348,2089207054,54892940,6296368171,137,288,273479717,2516,692503,223239,11665,272513,119191326,127209776,119109108,197626,11906,566030,11799,2129458,11665,8996882,12245,34404993,127209776,119109108,0,0,0,232099,37422,522767893,72961,940346,370686,12067026,8185575,131545032,127223760,119111636,109199156,181816,584493,12067026,2424696,40063,9200662,43719,34493762,127223760,119111636,0,0,0,6490.385,441.22,398123805,20113.2,781962.8,278777.6,83556.49,1564590,124237581,127216996,119110670,9835682,23162.38,574136.2,281883.4,2270786,14163.69,9122955,15016.47,34458947,127216996,119110670,0,0,0,364,1800,2,5,5,5,180,20,10,5,5,22,45,45,45,45,45,45,45,45,5,5,0,0,0,684437139.33
4,1000,1000,1000,1,2380101,0,5660028169,25697,719534,293333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418665,0,147,Inf,2688608799,25697,719534,293333,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,227904,-Inf,2971419370,25697,719534,293333,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,6538.739,NA,2830014084,25697,719534,293333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,364,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,1000,1000,2,2330783,0,5598356711,12431,744146,301539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388899,0,141,Inf,2657255570,12431,744146,301539,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,226050,-Inf,2941101141,12431,744146,301539,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,6403.25,NA,2799178356,12431,744146,301539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,364,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,1000,1000,3,2439950,0,5667739144,12178,8797676,299364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11549168,0,144,Inf,2683573137,12178,8797676,299364,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,239864,-Inf,2984166007,12178,8797676,299364,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,6703.159,NA,2833869572,12178,8797676,299364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,364,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,1000,1000,4,2319138,0,5663140539,25998,715430,320109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380675,0,147,Inf,2679279752,25998,715430,320109,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,221769,-Inf,2983860787,25998,715430,320109,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,6371.258,NA,2831570270,25998,715430,320109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,364,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,1000,1000,5,2343315,0,5621068159,10415,740536,263841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358107,0,137,Inf,2671318862,10415,740536,263841,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,228024,-Inf,2949749297,10415,740536,263841,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,6437.679,NA,2810534080,10415,740536,263841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,364,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,1000,1000,6,2305235,0,5627331662,26126,713820,314012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359193,0,143,Inf,2672899445,26126,713820,314012,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,220478,-Inf,2954432217,26126,713820,314012,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,6333.063,NA,2813665831,26126,713820,314012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,364,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,1000,1000,7,2898358,0,5631868921,26780,730330,321280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3976748,0,180,Inf,2670191476,26780,730330,321280,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,285051,-Inf,2961677445,26780,730330,321280,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,7962.522,NA,2815934460,26780,730330,321280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,364,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,1000,1000,8,2309529,0,5635701039,25769,717522,313906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3366726,0,143,Inf,2679358755,25769,717522,313906,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,220119,-Inf,2956342284,25769,717522,313906,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,6344.86,NA,2817850520,25769,717522,313906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,364,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,1000,1000,9,2327085,0,5679321493,12737,825095,320441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485358,0,140,Inf,2694045938,12737,825095,320441,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,222665,-Inf,2985275555,12737,825095,320441,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,6393.091,NA,2839660746,12737,825095,320441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,364,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,1000,200,1,2309301,77054,1328334762,36890,3517944,1319169,798516,22808352,2464081957,1272164463,1191088112,393716069,425447,5390556,121935,18687955,127591,90616316,123543,348158111,1272164463,1191088112,462852938,30867226,7146892145,141,245,538590582,3882,694068,225316,15780,323938,238288768,254418108,238215523,198112,73000,1069048,16236,3627093,15780,18030020,16720,69591058,254418108,238215523,0,0,0,221886,2831,789744180,14172,714215,294491,103412,8210060,254552492,254447869,238220803,206603943,103412,1087961,30283,3807832,32983,18169735,29066,69670356,254447869,238220803,0,0,0,6344.234,385.27,664167381,7378,703588.8,263833.8,39925.8,1140418,246408196,254432893,238217622,17896185,85089.4,1078111,24387,3737591,25518.2,18123263,24708.6,69631622,254432893,238217622,0,0,0,364,200,2,5,5,5,20,20,10,5,5,22,5,5,5,5,5,5,5,5,5,5,0,0,0,593222713
4,1000,1000,200,2,2303010,148507,1328637601,40140,3530976,1323065,1077499,40933833,2466439218,1272205948,1191094338,397093814,499953,10754425,198548,37816238,186043,181325810,192955,696022494,1272205948,1191094338,925918967,49357030,7655258194,145,266,539163503,3080,689321,223508,12420,344041,238290258,254431986,238215546,210350,13484,1057273,13005,3691158,12420,18044259,13073,69552558,254431986,238215546,0,0,0,219966,2826,789474098,14000,721879,289526,97198,13549289,256843278,254458483,238221306,209438224,97198,1089561,30630,3915483,26765,18200422,28196,69633873,254458483,238221306,0,0,0,6326.951,371.2675,664318800,8028,706195.2,264613,26937.47,2046692,246643922,254441190,238218868,18049719,49995.3,1075442,19854.8,3781624,18604.3,18132581,19295.5,69602249,254441190,238218868,0,0,0,364,400,2,5,5,5,40,20,10,5,5,22,10,10,10,10,10,10,10,10,5,5,0,0,0,697140709
4,1000,1000,200,3,2346326,292558,1326351901,42190,3671640,1305364,1490856,38805026,2472857198,1272180099,1191084329,396561674,690797,16120340,266187,55772557,247821,271919427,286051,1044773163,1272180099,1191084329,1388585487,47953960,7991261782,140,247,537055818,2717,654956,225286,12199,325927,238301699,254422413,238215477,196310,12568,1064889,12321,3583380,12199,18025250,12800,69613167,254422413,238215477,0,0,0,236222,40241,789296083,23717,818907,324053,179943,8652830,262993642,254454542,238220789,203328899,179943,1087385,31123,3887610,26136,18274632,49884,69712273,254454542,238220789,0,0,0,6445.951,487.5967,663175950,8438,734328,261072.8,24847.6,1940251,247285720,254436020,238216866,18025531,46053.13,1074689,17745.8,3718170,16521.4,18127962,19070.07,69651544,254436020,238216866,0,0,0,364,600,2,5,5,5,60,20,10,5,5,22,15,15,15,15,15,15,15,15,5,5,0,0,0,786210215.67
4,1000,1000,200,4,2361827,282408,1347036111,95291,3567909,1832252,2023340,31348431,2468779256,1272188442,1191099717,431404709,862915,21495568,379555,74167735,380251,362348233,400619,1392808420,1272188442,1191099717,1850819956,41511458,12828140190,140,290,545324802,3275,694431,211250,12604,410601,238292457,254428261,238216270,200109,12751,1054424,12604,3495793,12612,18014657,13006,69595468,254428261,238216270,0,0,0,227087,2636,801711309,66895,732792,536620,240155,8731313,254551746,254444133,238221038,237509021,240155,1099065,77658,3960412,76069,18194213,62386,69702286,254444133,238221038,0,0,0,6488.536,353.01,673518056,19058.2,713581.8,366450.4,25291.75,1567422,246877926,254437688,238219943,19609305,43145.75,1074778,18977.75,3708387,19012.55,18117412,20030.95,69640421,254437688,238219943,0,0,0,364,800,2,5,5,5,80,20,10,5,5,22,20,20,20,20,20,20,20,20,5,5,0,0,0,880719122.67
4,1000,1000,200,5,2411217,344285,1330623372,34749,11471799,1307331,1906779,51114090,2487845338,1272238517,1191097595,389349416,700122,26871281,394668,93226670,396465,452766624,415524,1741528659,1272238517,1191097595,2314393234,68590250,9966797090,144,258,539235133,2859,670731,222313,12117,323932,238288195,254438250,238216594,195161,12322,1058489,12458,3478128,12117,17980609,12762,69603022,254438250,238216594,0,0,0,245363,2716,791388239,11652,8736013,299219,103529,11318717,265911044,254455211,238220818,202244720,103529,1089370,28775,3888378,27185,18218471,28732,69711248,254455211,238220818,0,0,0,6624.223,344.285,665311686,6949.8,2294360,261466.2,19067.79,2555704,248784534,254447703,238219519,17697701,28004.88,1074851,15786.72,3729067,15858.6,18110665,16620.96,69661146,254447703,238219519,0,0,0,364,1000,2,5,5,5,100,20,10,5,5,22,25,25,25,25,25,25,25,25,5,5,0,0,0,973275188.33
4,1000,1000,200,6,2834967,597495,1329685431,59637,3934362,1354835,2225889,21879017,2476138232,1272183799,1191092381,390620702,821798,32141321,473043,112030374,429716,543966929,501332,2088871940,1272183799,1191092381,2777010564,32886202,11533764546,188,291,538022604,2804,696828,211419,11804,319538,238287088,254429969,238215417,199597,12284,1051640,12003,3471729,11804,18023938,12396,69540302,254429969,238215417,0,0,0,263207,35241,791662827,40528,877510,387854,139408,4069704,254543122,254449394,238220537,202915945,139408,1086713,36669,3931739,22761,18237991,39659,69684721,254449394,238220537,0,0,0,7788.371,497.9125,664842716,11927.4,786872.4,270967,18549.08,1093951,247613823,254436760,238218476,17755486,27393.27,1071377,15768.1,3734346,14323.87,18132231,16711.07,69629065,254436760,238218476,0,0,0,364,1200,2,5,5,5,120,20,10,5,5,22,30,30,30,30,30,30,30,30,5,5,0,0,0,1059968581.33
4,1000,1000,200,7,2341569,480865,1332226407,23962,3562642,1237119,2502460,42547766,2469794381,1272185119,1191089024,395129152,897629,37569610,539041,129578371,520854,635189418,544936,2437511755,1272185119,1191089024,3239849154,52696383,11598281956,144,242,540503631,2345,681044,224718,11720,317671,238292996,254427673,238215488,200759,11931,1061049,11868,3510258,11720,18055332,12346,69577329,254427673,238215488,0,0,0,235347,3519,791722776,11997,744003,317029,163812,8641767,256514005,254448314,238220832,207212423,163812,1088729,26130,3892666,25506,18248840,29642,69691380,254448314,238220832,0,0,0,6432.882,343.475,666113204,4792.4,712528.4,247423.8,17874.71,2127388,246979438,254437024,238217805,17960416,25646.54,1073417,15401.17,3702239,14881.54,18148269,15569.6,69643193,254437024,238217805,0,0,0,364,1400,2,5,5,5,140,20,10,5,5,22,35,35,35,35,35,35,35,35,5,5,0,0,0,1158597934.67
4,1000,1000,200,8,2318790,545688,1324965225,32919,3481287,13195861,2660094,22795043,2476047494,1272180887,1191089527,390764284,894122,42960648,579556,149202418,586012,725200946,600404,2783981238,1272180887,1191089527,3701345250,45029682,10416803644,140,238,537842853,2388,689537,217724,11952,319201,238293462,254426852,238215467,199363,11952,1058008,12174,3522866,12001,17982786,12524,69474993,254426852,238215467,0,0,0,219786,2826,787122372,13055,706291,12254947,109662,8084460,260677813,254444741,238220811,202900439,109662,1097178,26638,3930460,26070,18227336,27276,69669686,254444741,238220811,0,0,0,6370.302,341.055,662482612,6583.8,696257.4,2639172,16625.59,1139752,247604749,254436177,238217905,17762013,22353.05,1074016,14488.9,3730060,14650.3,18130024,15010.1,69599531,254436177,238217905,0,0,0,364,1600,2,5,5,5,160,20,10,5,5,22,40,40,40,40,40,40,40,40,5,5,0,0,0,1252054940.67
4,1000,1000,200,9,2296471,614505,1326522301,22977,3474688,1213311,11026665,37000393,2475118935,1272186664,1191088325,417264558,975870,48303493,662524,169644696,658439,815922101,8729832,3132350692,1272186664,1191088325,4166220982,55649010,11528671925,141,247,538601221,2325,689571,225507,12101,325352,238289271,254417486,238215636,195615,12243,1054744,12202,3546291,12101,18041605,12400,69529109,254417486,238215636,0,0,0,219939,4022,787921080,13180,706146,295053,8061783,10541971,262661523,254450767,238220436,229476727,97005,1096666,29905,3953021,26716,18259306,8061783,69667993,254450767,238220436,0,0,0,6308.986,341.3917,663261150,4595.4,694937.6,242662.2,61259.25,1850020,247511894,254437333,238217665,18966571,21686,1073411,14722.76,3769882,14631.98,18131602,193996.3,69607793,254437333,238217665,0,0,0,364,1800,2,5,5,5,180,20,10,5,5,22,45,45,45,45,45,45,45,45,5,5,0,0,0,1335865636.33
