machine,size,iteration,metric,invocations,min,max,mean,sum
supermicro,100_100_100,2,cudaLaunch (gpu_stencil37_hack2_cp_rows,40,12959,19851,13929.77,557191
supermicro,100_100_100,2,gpu_stencil37_hack2_cp_rows,40,55329,78594,68536.15,2741446
supermicro,100_100_100,2,cudaLaunch (gpu_stencil37_hack2_cp_cols,40,12741,22625,13706.73,548269
supermicro,100_100_100,2,gpu_stencil37_hack2_cp_cols,40,119523,141187,124443.1,4977723
supermicro,100_100_100,2,cudaLaunch (gpu_stencil37_hack2,120,12741,63469,15089.94,1810793
supermicro,100_100_100,2,gpu_stencil37_hack2,120,21440,141187,72703.13,8724376
supermicro,100_100_100,2,total_CUDA memcpy HtoD,40,107811,539694,438812,17552478
supermicro,100_100_100,2,total_CUDA memcpy DtoH,40,101922,520141,359347.4,14373897
supermicro,100_100_100,2,total_kernel_execution_time,0, 0, 0, 0, 17448752
supermicro,100_100_100,2,total_CUDA_functions,0, 0, 0, 0, 13623632
supermicro,100_100_100,2,total_running_time,0, 0, 0, 0, 55708182
supermicro,100_100_100,3,cuDeviceGetAttribute,364,137,385540,10664.61,3881918
supermicro,100_100_100,3,cudaSetupArgument,3840,289,1022,315.1187,1210056
supermicro,100_100_100,3,cudaMallocHost,2,3063349,330666386,166864868,333729735
supermicro,100_100_100,3,cudaGetDeviceCount,5,646,5333,1622.6,8113
supermicro,100_100_100,3,cudaGetDeviceProperties,5,635006,698998,651609,3258045
supermicro,100_100_100,3,cudaMemGetInfo,5,204163,227392,210478.4,1052392
supermicro,100_100_100,3,cudaLaunch,240,12274,58522,14196.27,3407105
supermicro,100_100_100,3,cudaMalloc,15,222472,241133,227829.6,3417444
supermicro,100_100_100,3,cudaMemcpy,120,9401,44921,12107.27,1452872
supermicro,100_100_100,3,CUDA memcpy HtoD,60,106147,539598,430794.3,25847658
supermicro,100_100_100,3,CUDA memcpy DtoH,60,99586,519053,354564.7,21273882
supermicro,100_100_100,3,cudaFree,22,161720,1211203,264883,5827425
supermicro,100_100_100,3,cudaLaunch (gpu_stencil37_hack2_cp_slices,60,13888,58522,16758.95,1005537
supermicro,100_100_100,3,gpu_stencil37_hack2_cp_slices,60,21441,28705,25359.12,1521547
supermicro,100_100_100,3,cudaLaunch (gpu_stencil37_hack2_cp_rows,60,12603,18998,13397.7,803862
supermicro,100_100_100,3,gpu_stencil37_hack2_cp_rows,60,59937,75202,67643.83,4058630
supermicro,100_100_100,3,cudaLaunch (gpu_stencil37_hack2_cp_cols,60,12274,16156,12943.33,776600
supermicro,100_100_100,3,gpu_stencil37_hack2_cp_cols,60,119395,141220,127357.8,7641469
supermicro,100_100_100,3,cudaLaunch (gpu_stencil37_hack2,180,12274,58522,14366.66,2585999
supermicro,100_100_100,3,gpu_stencil37_hack2,180,21441,141220,73453.59,13221646
supermicro,100_100_100,3,total_CUDA memcpy HtoD,60,106147,539598,430794.3,25847658
supermicro,100_100_100,3,total_CUDA memcpy DtoH,60,99586,519053,354564.7,21273882
supermicro,100_100_100,3,total_kernel_execution_time,0, 0, 0, 0, 26443292
supermicro,100_100_100,3,total_CUDA_functions,0, 0, 0, 0, 16235073
supermicro,100_100_100,3,total_running_time,0, 0, 0, 0, 69157710
supermicro,100_100_100,4,cuDeviceGetAttribute,364,131,354807,8883.212,3233489
supermicro,100_100_100,4,cudaSetupArgument,5120,284,1158,312.2129,1598530
supermicro,100_100_100,4,cudaMallocHost,2,3005420,326341750,164673585,329347170
supermicro,100_100_100,4,cudaGetDeviceCount,5,498,7242,1892,9460
supermicro,100_100_100,4,cudaGetDeviceProperties,5,614010,688197,641526.6,3207633
supermicro,100_100_100,4,cudaMemGetInfo,5,196516,231219,207616.4,1038082
supermicro,100_100_100,4,cudaLaunch,320,12299,64800,13848.59,4431550
supermicro,100_100_100,4,cudaMalloc,15,222194,245157,228580.5,3428708
supermicro,100_100_100,4,cudaMemcpy,160,9391,51270,11734.06,1877449
supermicro,100_100_100,4,CUDA memcpy HtoD,80,107331,540045,429595.6,34367650
supermicro,100_100_100,4,CUDA memcpy DtoH,80,101378,523117,354651.3,28372102
supermicro,100_100_100,4,cudaFree,22,161555,1188737,271274.2,5968032
supermicro,100_100_100,4,cudaLaunch (gpu_stencil37_hack2_cp_slices,80,13789,64800,15807.5,1264600
supermicro,100_100_100,4,gpu_stencil37_hack2_cp_slices,80,21920,29568,25245.85,2019668
supermicro,100_100_100,4,cudaLaunch (gpu_stencil37_hack2_cp_rows,80,12352,18498,13017.25,1041380
supermicro,100_100_100,4,gpu_stencil37_hack2_cp_rows,80,55713,75777,67346.07,5387686
